DocId,V Type,Voucher Type,Entry No,Entry Date,Customer,Party Bill No,Party Bill Date,TaxableValue,CGSTAmt,SGSTAmt,IGSTAmt,UGSTAmt,Net Amt,Approved By,Site Code,V Prefix,Row No,Type
PBGST-2024--1441,PBGST,Purchase Bill Against GST (Stores),20020007,20/02/2025,LAXMI ELECTRICALS & ENGINEERS,LEE/24-25/3595,18/02/2025,17995.5,1619.61,1619.61,0,0,21235,NILESH,HO,2024,5345,STORE
PBGST-2024--1442,PBGST,Purchase Bill Against GST (Stores),20020008,20/02/2025,MAHARASHTRA CABLE HOUSE,4757,20/02/2025,2930,263.7,263.7,0,0,3457,NILESH,HO,2024,5346,STORE
PBGST-2024--1443,PBGST,Purchase Bill Against GST (Stores),20020009,20/02/2025,GIRDHAR ELECTRONIC SERVICES,GES/2457,20/02/2025,3408,306.72,306.72,0,0,4021,NILESH,HO,2024,5347,STORE
PBGST-2024--1453,PBGST,Purchase Bill Against GST (Stores),20020010,20/02/2025,VRYSM Solutions Private.Limited.,VS/2425/INV00145,18/02/2025,65000,5850,5850,0,0,76700,NILESH,HO,2024,5348,STORE
PBGST-2024--1455,PBGST,Purchase Bill Against GST (Stores),20020011,20/02/2025,SANDUR FLUID CONTROLS PVT LTD-,755/24-25,15/02/2025,28420,0,0,5115.6,0,33536,NILESH,HO,2024,5349,STORE
PBGR-2024--3885,PBGRL,Purchase Bill GST (RM Local),20020001,20/02/2025,AKASHDEEP TRADERS,GST/956/24-25,20/02/2025,399156,9978.9,9978.9,0,0,419114,RUSHIKESH,HO,2024,5350,RAW
PBGR-2024--3892,PBGRL,Purchase Bill GST (RM Local),20020002,20/02/2025,MAHESHWARI FUEL CHEM PVT LTD (Coal),MFK/FEB1266/2425,17/02/2025,223657.13,5591.43,5591.43,0,0,251320,RUSHIKESH,HO,2024,5351,COAL
PBGR-2024--3920,PBGRL,Purchase Bill GST (RM Local),20020003,20/02/2025,GREENPACK INDUSTRIES - Creditors,2425123811,20/02/2025,84690,2117.25,2117.25,0,0,89814,RUSHIKESH,HO,2024,5352,RAW
PBGR-2024--3927,PBGRL,Purchase Bill GST (RM Local),20020004,20/02/2025,PATEL ENTERPRISES,6014,20/02/2025,179328,4483.2,4483.2,0,0,188294,RUSHIKESH,HO,2024,5353,RAW
PBGR-2024--3933,PBGRL,Purchase Bill GST (RM Local),20020005,20/02/2025,P J TRADING COMPANY,1572,20/02/2025,178368,4459.2,4459.2,0,0,187286,RUSHIKESH,HO,2024,5354,RAW
PBGR-2024--3934,PBGRL,Purchase Bill GST (RM Local),20020006,20/02/2025,Vijay Traders- CRS,WKP/2024-25/6009,20/02/2025,222690,5567.25,5567.25,0,0,233825,RUSHIKESH,HO,2024,5355,RAW
PBGR-2024--3936,PBGRL,Purchase Bill GST (RM Local),20020007,20/02/2025,S A ENTERPRISES,1303,19/02/2025,50940,1273.5,1273.5,0,0,53487,BHAGWAT,HO,2024,5356,RAW
PBGR-2024--4026,PBGRL,Purchase Bill GST (RM Local),20020008,20/02/2025,PAACK IN INDIA,3713/24-25,20/02/2025,127527.5,3188.19,3188.19,0,0,133904,BHAGWAT,HO,2024,5357,RAW
PBGST-2024--1451,PBGST,Purchase Bill Against GST (Stores),21020001,21/02/2025,NN Corrugation Industry.(N),NNC/24-25/427,21/02/2025,51690,4652.1,4652.1,0,0,60994,NILESH,HO,2024,5358,STORE
PBGR-2024--3891,PBGRL,Purchase Bill GST (RM Local),21020001,21/02/2025,MAHESHWARI FUEL CHEM PVT LTD (Coal),MFK/FEB1580/2425,20/02/2025,237771.41,5944.29,5944.29,0,0,267180,RUSHIKESH,HO,2024,5359,COAL
PBGR-2024--3905,PBGRL,Purchase Bill GST (RM Local),21020002,21/02/2025,WESTERN COAL FIELDS LTD,9280098971,19/02/2025,104641.5,2616.04,2616.04,0,0,121562,RUSHIKESH,HO,2024,5360,COAL
PBGR-2024--3906,PBGRL,Purchase Bill GST (RM Local),21020003,21/02/2025,WESTERN COAL FIELDS LTD,9280098847,18/02/2025,127704.17,3192.6,3192.6,0,0,148353,RUSHIKESH,HO,2024,5361,COAL
PBGR-2024--3910,PBGRL,Purchase Bill GST (RM Local),21020004,21/02/2025,DEEKAY & COMPANY (F),FEB/508/24-25,20/02/2025,118637.61,2965.94,2965.94,0,0,138605,RUSHIKESH,HO,2024,5362,COAL
PBGR-2024--3911,PBGRL,Purchase Bill GST (RM Local),21020005,21/02/2025,DEEKAY & COMPANY (F),FEB/448/24-25,19/02/2025,121004.27,3025.11,3025.11,0,0,141370,RUSHIKESH,HO,2024,5363,COAL
PBGR-2024--3921,PBGRL,Purchase Bill GST (RM Local),21020006,21/02/2025,GREENPACK INDUSTRIES - Creditors,2425123901,21/02/2025,37207.5,930.19,930.19,0,0,39459,RUSHIKESH,HO,2024,5364,RAW
PBGR-2024--3922,PBGRL,Purchase Bill GST (RM Local),21020007,21/02/2025,GREENPACK INDUSTRIES - Creditors,2425123902,21/02/2025,48330,1208.25,1208.25,0,0,51254,RUSHIKESH,HO,2024,5365,RAW
PBGR-2024--3928,PBGRL,Purchase Bill GST (RM Local),21020008,21/02/2025,Vijay Traders- CRS,WKP/2024-25/6029,21/02/2025,120562.5,3014.06,3014.06,0,0,126591,RUSHIKESH,HO,2024,5366,RAW
PBGR-2024--3932,PBGRL,Purchase Bill GST (RM Local),21020009,21/02/2025,Mariya Enterprises,360,21/02/2025,109980,2749.5,2749.5,0,0,115479,BANSAL,HO,2024,5367,RAW
PBGR-2024--3953,PBGRL,Purchase Bill GST (RM Local),21020010,21/02/2025,MAHESHWARI FUEL CHEM PVT LTD (Coal),MFK/FEB1368/2425,18/02/2025,195591.41,4889.79,4889.79,0,0,219783,RUSHIKESH,HO,2024,5368,COAL
PBGR-2024--3958,PBGRL,Purchase Bill GST (RM Local),21020011,21/02/2025,AKASHDEEP TRADERS,GST/959/24-25,21/02/2025,384091.5,9602.29,9602.29,0,0,403296,RUSHIKESH,HO,2024,5369,RAW
PBGR-2024--3968,PBGRL,Purchase Bill GST (RM Local),21020012,21/02/2025,PATEL ENTERPRISES,6013,21/02/2025,195840,4896,4896,0,0,205632,RUSHIKESH,HO,2024,5370,RAW
PBGST-2024--1444,PBGST,Purchase Bill Against GST (Stores),22020001,22/02/2025,ONKAR ENTERPRISES,OE/24-25/2451,21/02/2025,18062.5,1625.63,1625.63,0,0,21314,NILESH,HO,2024,5371,STORE
PBGST-2024--1445,PBGST,Purchase Bill Against GST (Stores),22020002,22/02/2025,MAHESH FURNITURE & WORKS,338,22/02/2025,27000,1620,1620,0,0,30240,NILESH,HO,2024,5372,STORE
PBGST-2024--1446,PBGST,Purchase Bill Against GST (Stores),22020003,22/02/2025,KRIOGENIC GASES PVT LTD,1114,22/02/2025,4100,369,369,0,0,4838,NILESH,HO,2024,5373,STORE
PBGST-2024--1447,PBGST,Purchase Bill Against GST (Stores),22020004,22/02/2025,SHREE TRANSMISSION,ST/24-25/1132,22/02/2025,375.24,33.77,33.77,0,0,443,NILESH,HO,2024,5374,STORE
PBGST-2024--1448,PBGST,Purchase Bill Against GST (Stores),22020005,22/02/2025,SHREE TRANSMISSION,ST/24-25/1133,22/02/2025,765.85,68.93,68.93,0,0,904,NILESH,HO,2024,5375,STORE
PBGST-2024--1449,PBGST,Purchase Bill Against GST (Stores),22020006,22/02/2025,BANARASWALA WIRE MESH PRIVATE LIMITED,U5/24-25/2840,18/02/2025,15000,1350,1350,0,0,17700,NILESH,HO,2024,5376,STORE
PBGST-2024--1450,PBGST,Purchase Bill Against GST (Stores),22020007,22/02/2025,VERTEX FILMS PVT.LTD,15651,19/02/2025,6720,604.8,604.8,0,0,7930,NILESH,HO,2024,5377,STORE
PBGST-2024--1452,PBGST,Purchase Bill Against GST (Stores),22020008,22/02/2025,WIRES AND FABRIKS (SA) LIMITED,PD/24/1679,08/02/2025,133276,0,0,15993.12,0,149269,NILESH,HO,2024,5378,STORE
PBGST-2024--1454,PBGST,Purchase Bill Against GST (Stores),22020009,22/02/2025,G VARADAN ENGINEERING PVT LTD,GVE 0480/24-25,14/02/2025,60493.95,0,0,10888.91,0,71383,NILESH,HO,2024,5379,STORE
PBGST-2024--1459,PBGST,Purchase Bill Against GST (Stores),22020010,22/02/2025,PAP TECH CORPORATION ,375,18/02/2025,24800,0,0,4464,0,29264,NILESH,HO,2024,5380,STORE
PBGR-2024--3938,PBGRL,Purchase Bill GST (RM Local),22020001,22/02/2025,GREENPACK INDUSTRIES - Creditors,2425123970,22/02/2025,81180,2029.5,2029.5,0,0,86091,RUSHIKESH,HO,2024,5381,RAW
PBGR-2024--3941,PBGRL,Purchase Bill GST (RM Local),22020002,22/02/2025,Vijay Traders- CRS,WKP/2024-25/6041,22/02/2025,20700,517.5,517.5,0,0,21735,RUSHIKESH,HO,2024,5382,RAW
PBGR-2024--3942,PBGRL,Purchase Bill GST (RM Local),22020003,22/02/2025,Vijay Traders- CRS,WKP/2024-25/6042,22/02/2025,154856.25,3871.41,3871.41,0,0,162599,RUSHIKESH,HO,2024,5383,RAW
PBGR-2024--3943,PBGRL,Purchase Bill GST (RM Local),22020004,22/02/2025,Vijay Traders- CRS,WKP/2024-25/6043,22/02/2025,231172.5,5779.31,5779.31,0,0,242731,RUSHIKESH,HO,2024,5384,RAW
PBGR-2024--3945,PBGRL,Purchase Bill GST (RM Local),22020005,22/02/2025,S A ENTERPRISES,1313,22/02/2025,46800,1170,1170,0,0,49140,BHAGWAT,HO,2024,5385,RAW
PBGR-2024--3946,PBGRL,Purchase Bill GST (RM Local),22020006,22/02/2025,PAWAN PUTRA ENTERPRISES,24-25/425,22/02/2025,56340,1408.5,1408.5,0,0,59157,RUSHIKESH,HO,2024,5386,RAW
PBGR-2024--3949,PBGRL,Purchase Bill GST (RM Local),22020007,22/02/2025,P J TRADING COMPANY,1577,21/02/2025,103875,2596.88,2596.88,0,0,109069,RUSHIKESH,HO,2024,5387,RAW
PBGR-2024--3950,PBGRL,Purchase Bill GST (RM Local),22020008,22/02/2025,P J TRADING COMPANY,1579,21/02/2025,174528,4363.2,4363.2,0,0,183254,RUSHIKESH,HO,2024,5388,RAW
PBGR-2024--3956,PBGRL,Purchase Bill GST (RM Local),22020009,22/02/2025,WESTERN COAL FIELDS LTD,9280099240,21/02/2025,107721.29,2693.03,2693.03,0,0,125139,RUSHIKESH,HO,2024,5389,COAL
PBGR-2024--3959,PBGRL,Purchase Bill GST (RM Local),22020010,22/02/2025,AKASHDEEP TRADERS,GST/963/24-25,22/02/2025,261397.5,6534.94,6534.94,0,0,274467,RUSHIKESH,HO,2024,5390,RAW
PBGR-2024--3967,PBGRL,Purchase Bill GST (RM Local),22020011,22/02/2025,PATEL ENTERPRISES,6024,22/02/2025,187005,4675.13,4675.13,0,0,196355,RUSHIKESH,HO,2024,5391,RAW
PBGST-2024--1457,PBGST,Purchase Bill Against GST (Stores),23020001,23/02/2025,"SRI SARVEISH & CO.,",AS/167,21/02/2025,825000,0,0,41250,0,867116,NILESH,HO,2024,5392,STORE
PBGR-2024--3940,PBGRL,Purchase Bill GST (RM Local),23020001,23/02/2025,R.K. TRADERS,2866,22/02/2025,99385.5,2484.64,2484.64,0,0,104355,BHAGWAT,HO,2024,5393,RAW
PBGR-2024--3944,PBGRL,Purchase Bill GST (RM Local),23020002,23/02/2025,Vijay Traders- CRS,WKP/2024-25/6054,23/02/2025,17460,436.5,436.5,0,0,18333,RUSHIKESH,HO,2024,5394,RAW
PBGR-2024--3947,PBGRL,Purchase Bill GST (RM Local),23020003,23/02/2025,Mariya Enterprises,362,23/02/2025,50310,1257.75,1257.75,0,0,52826,RUSHIKESH,HO,2024,5395,RAW
PBGR-2024--3948,PBGRL,Purchase Bill GST (RM Local),23020004,23/02/2025,Mariya Enterprises,361,23/02/2025,57060,1426.5,1426.5,0,0,59913,RUSHIKESH,HO,2024,5396,RAW
PBGR-2024--3951,PBGRL,Purchase Bill GST (RM Local),23020005,23/02/2025,P J TRADING COMPANY,1583,22/02/2025,120937.5,3023.44,3023.44,0,0,126984,RUSHIKESH,HO,2024,5397,RAW
PBGR-2024--3954,PBGRL,Purchase Bill GST (RM Local),23020006,23/02/2025,DEEKAY & COMPANY (F),FEB/530/24-25,21/02/2025,103862.85,2596.57,2596.57,0,0,121344,RUSHIKESH,HO,2024,5398,COAL
PBGR-2024--3955,PBGRL,Purchase Bill GST (RM Local),23020007,23/02/2025,MAHESHWARI FUEL CHEM PVT LTD (Coal),MFK/FEB1674/2425,21/02/2025,264208.55,6605.21,6605.21,0,0,296887,RUSHIKESH,HO,2024,5399,COAL
PBGR-2024--3960,PBGRL,Purchase Bill GST (RM Local),23020008,23/02/2025,AKASHDEEP TRADERS,GST/964/24-25,23/02/2025,169200,4230,4230,0,0,177660,RUSHIKESH,HO,2024,5400,RAW
PBGR-2024--3977,PBGRL,Purchase Bill GST (RM Local),23020009,23/02/2025,Vijay Traders- CRS,WKP/2024-25/6055,23/02/2025,216700,5417.5,5417.5,0,0,227535,RUSHIKESH,HO,2024,5401,RAW
PBGR-2024--3992,PBGRL,Purchase Bill GST (RM Local),23020010,23/02/2025,XL PAPER CORE LLP,24-25/913,22/02/2025,46800,1170,1170,0,0,49140,BHAGWAT,HO,2024,5402,RAW
PBGR-2024--4002,PBGRL,Purchase Bill GST (RM Local),23020011,23/02/2025,PATEL ENTERPRISES,6029,23/02/2025,171795,4294.88,4294.88,0,0,180385,BHAGWAT,HO,2024,5403,RAW
PBGST-2024--1439,PBGST,Purchase Bill Against GST (Stores),24020001,24/02/2025,BOMBAY INDUSTRIAL ENTERPRISES,DKG24-25/09687,24/02/2025,5984,538.56,538.56,0,0,7061,NILESH,HO,2024,5404,STORE
PBGR-2024--3964,PBGRL,Purchase Bill GST (RM Local),24020001,24/02/2025,DEEKAY & COMPANY (F),FEB/558/24-25,22/02/2025,102814.75,2570.37,2570.37,0,0,120119,RUSHIKESH,HO,2024,5405,COAL
PBGR-2024--3969,PBGRL,Purchase Bill GST (RM Local),24020002,24/02/2025,PATEL ENTERPRISES,6033,24/02/2025,184080,4602,4602,0,0,193284,RUSHIKESH,HO,2024,5406,RAW
PBGR-2024--3978,PBGRL,Purchase Bill GST (RM Local),24020003,24/02/2025,Vijay Traders- CRS,WKP/2024-25/6074,24/02/2025,209608,5240.2,5240.2,0,0,220088,RUSHIKESH,HO,2024,5407,RAW
PBGR-2024--3986,PBGRL,Purchase Bill GST (RM Local),24020004,24/02/2025,Mariya Enterprises,364,24/02/2025,55440,1386,1386,0,0,58212,RUSHIKESH,HO,2024,5408,RAW
PBGR-2024--3991,PBGRL,Purchase Bill GST (RM Local),24020005,24/02/2025,GREENPACK INDUSTRIES - Creditors,2425124059,24/02/2025,83970,2099.25,2099.25,0,0,89050,BHAGWAT,HO,2024,5409,RAW
PBGR-2024--3993,PBGRL,Purchase Bill GST (RM Local),24020006,24/02/2025,GREENPACK INDUSTRIES - Creditors,2425124057,24/02/2025,96030,2400.75,2400.75,0,0,101840,BHAGWAT,HO,2024,5410,RAW
PBGR-2024--4020,PBGRL,Purchase Bill GST (RM Local),24020007,24/02/2025,PATEL ENTERPRISES,6031,24/02/2025,187980,4699.5,4699.5,0,0,197379,BHAGWAT,HO,2024,5411,RAW
PBGR-2024--4023,PBGRL,Purchase Bill GST (RM Local),24020008,24/02/2025,Vijay Traders- CRS,WKP/2024-25/6072,24/02/2025,154980,3874.5,3874.5,0,0,162729,BHAGWAT,HO,2024,5412,RAW
PBGR-2024--3975,PBGRL,Purchase Bill GST (RM Local),24020009,24/02/2025,AKASHDEEP TRADERS,GST/968/24-25,24/02/2025,73080,1827,1827,0,0,76734,BHAGWAT,HO,2024,5413,RAW
PBGR-2024--4098,PBGRL,Purchase Bill GST (RM Local),24020010,24/02/2025,Vijay Traders- CRS,wkp/2024-25/6075,24/02/2025,203460,5086.5,5086.5,0,0,213633,BHAGWAT,HO,2024,5414,RAW
PBGST-2024--1470,PBGST,Purchase Bill Against GST (Stores),25020001,25/02/2025,STANDARD ACID AND CHEMICAL COMPANY,4160/24-25,18/02/2025,5320,478.8,478.8,0,0,6278,NILESH,HO,2024,5415,STORE
PBGST-2024--1485,PBGST,Purchase Bill Against GST (Stores),25020002,25/02/2025,J K PAPER AND TUBES,2024-25/1965,21/02/2025,257197.5,23147.78,23147.78,0,0,303493,NILESH,HO,2024,5416,STORE
PBGR-2024--3961,PBGRL,Purchase Bill GST (RM Local),25020001,25/02/2025,DEEKAY & COMPANY (F),FEB/594/24-25,23/02/2025,121511.41,3037.79,3037.79,0,0,141963,RUSHIKESH,HO,2024,5417,COAL
PBGR-2024--3962,PBGRL,Purchase Bill GST (RM Local),25020002,25/02/2025,DEEKAY & COMPANY (F),FEB/593/24-25,23/02/2025,103964.27,2599.11,2599.11,0,0,121462,RUSHIKESH,HO,2024,5418,COAL
PBGR-2024--3963,PBGRL,Purchase Bill GST (RM Local),25020003,25/02/2025,DEEKAY & COMPANY (F),FEB/595/24-25,23/02/2025,119110.94,2977.77,2977.77,0,0,139158,RUSHIKESH,HO,2024,5419,COAL
PBGR-2024--3966,PBGRL,Purchase Bill GST (RM Local),25020004,25/02/2025,P J TRADING COMPANY,1588,24/02/2025,152437.5,3810.94,3810.94,0,0,160059,BHAGWAT,HO,2024,5420,RAW
PBGR-2024--3979,PBGRL,Purchase Bill GST (RM Local),25020005,25/02/2025,Vijay Traders- CRS,WKP/2024-25/6089,25/02/2025,272845,6821.13,6821.13,0,0,286487,RUSHIKESH,HO,2024,5421,RAW
PBGR-2024--3980,PBGRL,Purchase Bill GST (RM Local),25020006,25/02/2025,Vijay Traders- CRS,WKP/2024-25/6090,25/02/2025,261222,6530.55,6530.55,0,0,274283,RUSHIKESH,HO,2024,5422,RAW
PBGR-2024--3987,PBGRL,Purchase Bill GST (RM Local),25020007,25/02/2025,Mariya Enterprises,366,25/02/2025,54720,1368,1368,0,0,57456,RUSHIKESH,HO,2024,5423,RAW
PBGR-2024--3988,PBGRL,Purchase Bill GST (RM Local),25020008,25/02/2025,Mariya Enterprises,365,25/02/2025,68580,1714.5,1714.5,0,0,72009,BANSAL,HO,2024,5424,RAW
PBGR-2024--3996,PBGRL,Purchase Bill GST (RM Local),25020009,25/02/2025,AKASHDEEP TRADERS,GST/969/24-25,25/02/2025,557852.8,13946.32,13946.32,0,0,585745,BHAGWAT,HO,2024,5425,RAW
PBGR-2024--3997,PBGRL,Purchase Bill GST (RM Local),25020010,25/02/2025,Vijay Traders- CRS,WKP/2024-25/6091,25/02/2025,136521,3413.03,3413.03,0,0,143347,BHAGWAT,HO,2024,5426,RAW
PBGR-2024--4015,PBGRL,Purchase Bill GST (RM Local),25020011,25/02/2025,RITWIK ENTERPRISES,325,25/02/2025,98460,2461.5,2461.5,0,0,103383,BHAGWAT,HO,2024,5427,RAW
PBGR-2024--4027,PBGRL,Purchase Bill GST (RM Local),25020012,25/02/2025,R.K. TRADERS,2890,24/02/2025,83520,2088,2088,0,0,87696,BHAGWAT,HO,2024,5428,RAW
PBGST-2024--1466,PBGST,Purchase Bill Against GST (Stores),26020001,26/02/2025,BOMBAY INDUSTRIAL ENTERPRISES,DKG24-25/09769,26/02/2025,4320.6,388.86,388.86,0,0,5098,NILESH,HO,2024,5429,STORE
PBGR-2024--3965,PBGRL,Purchase Bill GST (RM Local),26020001,26/02/2025,DEEKAY & COMPANY (F),FEB/621/24-25,24/02/2025,119820.94,2995.52,2995.52,0,0,139988,RUSHIKESH,HO,2024,5430,COAL
PBGR-2024--3970,PBGRL,Purchase Bill GST (RM Local),26020002,26/02/2025,PATEL ENTERPRISES,6043,26/02/2025,166662,4166.55,4166.55,0,0,174995,BHAGWAT,HO,2024,5431,RAW
PBGR-2024--3974,PBGRL,Purchase Bill GST (RM Local),26020003,26/02/2025,S A ENTERPRISES,1337,26/02/2025,36540,913.5,913.5,0,0,38367,BHAGWAT,HO,2024,5432,RAW
PBGR-2024--3976,PBGRL,Purchase Bill GST (RM Local),26020004,26/02/2025,AKASHDEEP TRADERS,GST/976/24-25,26/02/2025,284265,7106.63,7106.63,0,0,298478,BHAGWAT,HO,2024,5433,RAW
PBGR-2024--3981,PBGRL,Purchase Bill GST (RM Local),26020005,26/02/2025,Vijay Traders- CRS,WKP/2024-25/6102,26/02/2025,164812.5,4120.31,4120.31,0,0,173053,RUSHIKESH,HO,2024,5434,RAW
PBGR-2024--3982,PBGRL,Purchase Bill GST (RM Local),26020006,26/02/2025,Vijay Traders- CRS,WKP/2024-25/6103,26/02/2025,220740,5518.5,5518.5,0,0,231777,RUSHIKESH,HO,2024,5435,RAW
PBGR-2024--3983,PBGRL,Purchase Bill GST (RM Local),26020007,26/02/2025,Vijay Traders- CRS,WKP/2024-25/6104,26/02/2025,225762,5644.05,5644.05,0,0,237050,BHAGWAT,HO,2024,5436,RAW
PBGR-2024--3984,PBGRL,Purchase Bill GST (RM Local),26020008,26/02/2025,Vijay Traders- CRS,WKP/2024-25/6105,26/02/2025,257085,6427.13,6427.13,0,0,269939,BHAGWAT,HO,2024,5437,RAW
PBGR-2024--3985,PBGRL,Purchase Bill GST (RM Local),26020009,26/02/2025,Mariya Enterprises,367,26/02/2025,52560,1314,1314,0,0,55188,BHAGWAT,HO,2024,5438,RAW
PBGR-2024--3990,PBGRL,Purchase Bill GST (RM Local),26020010,26/02/2025,Vijay Traders- CRS,WKP/2024-25/6109,26/02/2025,39375,984.38,984.38,0,0,41344,BHAGWAT,HO,2024,5439,RAW
PBGR-2024--3994,PBGRL,Purchase Bill GST (RM Local),26020011,26/02/2025,AKANKSHA PACKS- CREDITORS,AP/24-25/1409,26/02/2025,92122.5,2303.06,2303.06,0,0,97650,BHAGWAT,HO,2024,5440,RAW
PBGR-2024--3995,PBGRL,Purchase Bill GST (RM Local),26020012,26/02/2025,S A ENTERPRISES,1336,26/02/2025,47070,1176.75,1176.75,0,0,49424,BHAGWAT,HO,2024,5441,RAW
PBGR-2024--4021,PBGRL,Purchase Bill GST (RM Local),26020013,26/02/2025,P J TRADING COMPANY,1596,26/02/2025,138600,3465,3465,0,0,145530,BHAGWAT,HO,2024,5442,RAW
PBGR-2024--4025,PBGRL,Purchase Bill GST (RM Local),26020014,26/02/2025,PAACK IN INDIA,3770/24-25,26/02/2025,104625,2615.63,2615.63,0,0,109856,BHAGWAT,HO,2024,5443,RAW
PBGR-2024--4090,PBGRL,Purchase Bill GST (RM Local),26020015,26/02/2025,GREENPACK INDUSTRIES - Creditors,2425124239,26/02/2025,100800,2520,2520,0,0,106898,BHAGWAT,HO,2024,5444,RAW
PBGR-2024--4091,PBGRL,Purchase Bill GST (RM Local),26020016,26/02/2025,GREENPACK INDUSTRIES - Creditors,2425124253,26/02/2025,77580,1939.5,1939.5,0,0,82274,BHAGWAT,HO,2024,5445,RAW
PBGR-2024--3998,PBGRL,Purchase Bill GST (RM Local),27020001,27/02/2025,Vijay Traders- CRS,WKP/2024-25/6117,27/02/2025,65520,1638,1638,0,0,68796,BHAGWAT,HO,2024,5446,RAW
PBGR-2024--3999,PBGRL,Purchase Bill GST (RM Local),27020002,27/02/2025,AKASHDEEP TRADERS,GST/977/24-25,27/02/2025,492723,12318.08,12318.08,0,0,517359,BHAGWAT,HO,2024,5447,RAW
PBGR-2024--4001,PBGRL,Purchase Bill GST (RM Local),27020003,27/02/2025,PATEL ENTERPRISES,6046,27/02/2025,174148,4353.7,4353.7,0,0,182855,BHAGWAT,HO,2024,5448,RAW
PBGR-2024--4006,PBGRL,Purchase Bill GST (RM Local),27020004,27/02/2025,DEEKAY & COMPANY (F),FEB/674/24-25,25/02/2025,120159.03,3003.98,3003.98,0,0,140383,BHAGWAT,HO,2024,5449,COAL
PBGR-2024--4007,PBGRL,Purchase Bill GST (RM Local),27020005,27/02/2025,DEEKAY & COMPANY (F),FEB/671/24-25,25/02/2025,119313.8,2982.85,2982.85,0,0,139396,BHAGWAT,HO,2024,5450,COAL
PBGR-2024--4022,PBGRL,Purchase Bill GST (RM Local),27020006,27/02/2025,Vijay Traders- CRS,WKP/2024-25/6129,27/02/2025,53376,1334.4,1334.4,0,0,56045,BHAGWAT,HO,2024,5451,RAW
PBGR-2024--4028,PBGRL,Purchase Bill GST (RM Local),27020007,27/02/2025,Vijay Traders- CRS,WKP/2024-25/6128,27/02/2025,104832,2620.8,2620.8,0,0,110074,BHAGWAT,HO,2024,5452,RAW
PBGR-2024--4029,PBGRL,Purchase Bill GST (RM Local),27020008,27/02/2025,Vijay Traders- CRS,WKP/2024-25/6114,27/02/2025,229899,5747.48,5747.48,0,0,241394,BHAGWAT,HO,2024,5453,RAW
PBGR-2024--4086,PBGRL,Purchase Bill GST (RM Local),27020009,27/02/2025,R.K. TRADERS,2898,26/02/2025,283002,7075.05,7075.05,0,0,297152,BHAGWAT,HO,2024,5454,RAW
PBGR-2024--4092,PBGRL,Purchase Bill GST (RM Local),27020010,27/02/2025,GREENPACK INDUSTRIES - Creditors,2425124319,27/02/2025,80910,2022.75,2022.75,0,0,85805,BHAGWAT,HO,2024,5455,RAW
PBGR-2024--4093,PBGRL,Purchase Bill GST (RM Local),27020011,27/02/2025,P J TRADING COMPANY,1591,25/02/2025,183495,4587.38,4587.38,0,0,192670,BHAGWAT,HO,2024,5456,RAW
PBGST-2024--1461,PBGST,Purchase Bill Against GST (Stores),28020001,28/02/2025,VORA ENGINEERING CO.PVT LTD,VECPL/0909/24-25,26/02/2025,10620,955.8,955.8,0,0,12532,NILESH,HO,2024,5457,STORE
PBGST-2024--1467,PBGST,Purchase Bill Against GST (Stores),28020002,28/02/2025,VORA ENGINEERING CO.PVT LTD,VECPL/0889/24-25,19/02/2025,29520,2656.8,2656.8,0,0,34834,NILESH,HO,2024,5458,STORE
PBGST-2024--1468,PBGST,Purchase Bill Against GST (Stores),28020003,28/02/2025,Unitec Engineering Solutions,E-0704/2024-25,21/02/2025,20088,1807.92,1807.92,0,0,23704,NILESH,HO,2024,5459,STORE
PBGST-2024--1469,PBGST,Purchase Bill Against GST (Stores),28020004,28/02/2025,NUHYDRO AUTOMATION PRODUCTS,NH/1898/24-25,12/02/2025,11973,0,0,2155.14,0,14128,NILESH,HO,2024,5460,STORE
PBGST-2024--1471,PBGST,Purchase Bill Against GST (Stores),28020005,28/02/2025,"SRI SARVEISH & CO.,",AS/172,25/02/2025,990000,0,0,49500,0,1040540,NILESH,HO,2024,5461,STORE
PBGST-2024--1472,PBGST,Purchase Bill Against GST (Stores),28020006,28/02/2025,WELCOME REFRIGERATION,SR/490,26/02/2025,7270,654.3,654.3,0,0,8579,BANSAL,HO,2024,5462,STORE
PBGST-2024--1473,PBGST,Purchase Bill Against GST (Stores),28020007,28/02/2025,PURE WATER APPLIANCES,871,27/02/2025,2313.57,208.22,208.22,0,0,2730,NILESH,HO,2024,5463,STORE
PBGST-2024--1474,PBGST,Purchase Bill Against GST (Stores),28020008,28/02/2025,NAVKAR INDUSTRIAL LUBE SERVICE,897,28/02/2025,38640,3477.6,3477.6,0,0,45595,NILESH,HO,2024,5464,STORE
PBGST-2024--1477,PBGST,Purchase Bill Against GST (Stores),28020009,28/02/2025,ANVITA ENTERPRISES,232,26/02/2025,2500,150,150,0,0,2800,NILESH,HO,2024,5465,STORE
PBGST-2024--1482,PBGST,Purchase Bill Against GST (Stores),28020010,28/02/2025,BOMBAY INDUSTRIAL ENTERPRISES,DKG24-25/09827,28/02/2025,8844,795.96,795.96,0,0,10436,NILESH,HO,2024,5466,STORE
PBGR-2024--4000,PBGRL,Purchase Bill GST (RM Local),28020001,28/02/2025,AKASHDEEP TRADERS,GST/983/24-25,28/02/2025,173868,4346.7,4346.7,0,0,182561,BHAGWAT,HO,2024,5467,RAW
